"Commodity";"Country Of Destination";"2018 Quantity";"2018 FOB";"2019 Quantity";"2019 FOB"
"Metal Components";"Madeira Islands";..;..;..;..
"Metal Components";"Dominica";..;..;..;..
"Metal Components";"Northern Mariana Islands";..;..;200.00;890.00
"Metal Components";"Sao Tome And Principe, Dem. Rep. Of";..;..;..;..
"Metal Components";"Tajikistan";..;..;..;..
"Metal Components";"Armenia";..;..;..;..
"Metal Components";"Midway Islands";..;..;..;..
"Metal Components";"Moldova, Republic Of";..;..;..;..
"Metal Components";"Greenland";..;..;..;..
"Metal Components";"Nansei Islands";..;..;..;..
"Metal Components";"Democratic People'S Rep. Of Korea";..;..;..;..
"Metal Components";"Chinese Taipei";..;..;..;..
"Metal Components";"Turkmenistan";..;..;..;..
"Metal Components";"Byelorussian Soviet Socialist Rep.";..;..;..;..
"Metal Components";"Panama Canal Zone";..;..;..;..
"Metal Components";"Gilbert And Ellice Islands";..;..;..;..
"Metal Components";"Ceuta And Melilla";..;..;..;..
"Metal Components";"Christmas Island";..;..;1.00;50.00
"Metal Components";"Guinea-Bissau, Rep. Of";..;..;..;..
"Metal Components";"Burundi";..;..;..;..
"Metal Components";"Cocos Island";..;..;..;..
"Metal Components";"French Antilles";..;..;..;..
"Metal Components";"Cape Verde";..;..;..;..
"Metal Components";"Falkland Islands (Malvinas)";..;..;..;..
"Metal Components";"Portuguese Timor And Dependencies";..;..;..;..
"Metal Components";"Yemen, People'S Democratic Republic";..;..;..;..
"Metal Components";"Central African Republic";..;..;..;..
"Metal Components";"Azerbaijan";75.00;2206.00;..;..
"Metal Components";"British Pacific Islands";..;..;..;..
"Metal Components";"Equatorial Guinea, Rep. Of";..;..;..;..
"Metal Components";"French Southern Territory";..;..;..;..
"Metal Components";"Kyrgyzstan";..;..;..;..
"Metal Components";"Opt. Ctry.Comb. Netherlands & Germany";..;..;..;..
"Metal Components";"Mayotte";..;..;..;..
"Metal Components";"Tuvalu";..;..;..;..
"Metal Components";"Razerbaijani";..;..;..;..
"Metal Components";"Georgia";..;..;..;..
"Metal Components";"Montserrat";..;..;..;..
"Metal Components";"South And Southeast Asia, N.E.S.";..;..;..;..
"Metal Components";"Bouvet Island";..;..;..;..
"Metal Components";"Comoros, Rep. Of";..;..;..;..
"Metal Components";"St. Pierre And Miguelon";..;..;..;..
"Metal Components";"Norfolk Island";..;..;..;..
"Metal Components";"Leeward & Windward Is.  5/";..;..;..;..
"Metal Components";"St.Kitts & Nevis (St.Christopher & Nevis)";..;..;..;..
"Metal Components";"French Indian Ocean Areas";..;..;..;..
"Metal Components";"Wake Islands";..;..;..;..
"Metal Components";"St. Lucia";..;..;..;..
"Metal Components";"Western Portuguese Africa";..;..;..;..
"Metal Components";"Wallis And Futuna Islands";..;..;..;..
"Metal Components";"Anguilla";..;..;..;..
"Metal Components";"Vatican City State";..;..;..;..
"Metal Components";"Western Sahara (Spanish Sahara)";..;..;..;..
"Metal Components";"Serbia";..;..;474.00;2196.00
"Metal Components";"Faeroe Islands";..;..;..;..
"Metal Components";"Heard And Mcdonald Island";..;..;..;..
"Metal Components";"Not Specified";..;..;..;..
"Metal Components";"Chad";..;..;..;..
"Metal Components";"Montenegro";..;..;..;..
"Metal Components";"Neutral Zone";..;..;..;..
"Metal Components";"Pitcairn Island";..;..;..;..
"Metal Components";"Saint Martin";..;..;..;..
"Metal Components";"Kosovo";..;..;..;..
"Metal Components";"South Georgia And The South Sandwich Islands";..;..;..;..
"Metal Components";"Svalbard And Jan Mayen";..;..;..;..
"Metal Components";"Channel Islands";..;..;..;..
"Seaweeds And Carageenan";"American Samoa";..;..;..;..
"Seaweeds And Carageenan";"Argentina";650575.00;5625059.00;456963.00;4298695.00
"Seaweeds And Carageenan";"Australia";979491.00;7914581.00;676044.00;5778931.00
"Seaweeds And Carageenan";"Austria";30593.00;161210.00;41000.00;164000.00
"Seaweeds And Carageenan";"Bahamas";..;..;..;..
"Seaweeds And Carageenan";"Bahrain";..;..;..;..
"Seaweeds And Carageenan";"Barbados";..;..;..;..
"Seaweeds And Carageenan";"Belgium";1637063.00;11010068.00;1379222.00;10319526.00
"Seaweeds And Carageenan";"Belize (British Honduras)";..;..;..;..
"Seaweeds And Carageenan";"Bhutan";..;..;..;..
"Seaweeds And Carageenan";"Bolivia";..;..;..;..
"Seaweeds And Carageenan";"Brazil";937500.00;7052826.00;1016403.00;8391674.00
"Seaweeds And Carageenan";"Brunei Darussalam";1175.00;9350.00;2000.00;18900.00
"Seaweeds And Carageenan";"Canada";401143.00;3276268.00;225380.00;1793213.00
"Seaweeds And Carageenan";"Canary Islands";..;..;..;..
"Seaweeds And Carageenan";"Chile";32901.00;351550.00;230339.00;1921380.00
"Seaweeds And Carageenan";"People'S Republic Of China";5062139.00;6529606.00;14695479.00;25973823.00
"Seaweeds And Carageenan";"Taiwan (Rep. Of China)";126469.00;1263374.00;190942.00;1915159.00
"Seaweeds And Carageenan";"Colombia";63372.00;504409.00;51937.00;394037.00
"Seaweeds And Carageenan";"Costa Rica";38735.00;272720.00;11920.00;105372.00
"Seaweeds And Carageenan";"Cyprus";..;..;..;..
"Seaweeds And Carageenan";"Czech Republic (Czechoslovakia)";..;..;41391.00;345000.00
"Seaweeds And Carageenan";"Denmark";1112247.00;10246798.00;1269944.00;12217941.00
"Seaweeds And Carageenan";"Dominican Republic";38921.00;258920.00;30222.00;221000.00
"Seaweeds And Carageenan";"Ecuador";33425.00;222118.00;..;..
"Seaweeds And Carageenan";"Egypt Arab Republic";54872.00;430200.00;81919.00;652261.00
"Seaweeds And Carageenan";"Fiji";..;..;..;..
"Seaweeds And Carageenan";"Finland";..;..;..;..
"Seaweeds And Carageenan";"France";1731079.00;7390075.00;2223088.00;8064087.00
"Seaweeds And Carageenan";"French Polynesia";..;..;..;..
"Seaweeds And Carageenan";"French West Indies";..;..;..;..
"Seaweeds And Carageenan";"Gabon";..;..;..;..
"Seaweeds And Carageenan";"Germany";625748.00;4607612.00;894686.00;7716177.00
"Seaweeds And Carageenan";"Greece";10986.00;71695.00;49941.00;130868.00
"Seaweeds And Carageenan";"Guadeloupe";..;..;..;..
"Seaweeds And Carageenan";"Honduras, Republic Of";..;..;51.00;50.00
"Seaweeds And Carageenan";"Hong Kong, China";245806.00;711922.00;196051.00;578917.00
"Seaweeds And Carageenan";"Hungary";..;..;..;..
"Seaweeds And Carageenan";"Iceland";9858.00;96200.00;..;..
"Seaweeds And Carageenan";"India";310572.00;2663874.00;631464.00;6720371.00
"Seaweeds And Carageenan";"Indonesia";350529.00;3509110.00;152938.00;1518169.00
"Seaweeds And Carageenan";"Ireland";124461.00;1017327.00;187782.00;1341784.00
"Seaweeds And Carageenan";"Israel";44207.00;402713.00;64253.00;541934.00
"Seaweeds And Carageenan";"Italy";159054.00;1526200.00;201130.00;1596725.00
"Seaweeds And Carageenan";"Jamaica (Excludes Cayman Is.,Turks,Caicos)";971.00;11900.00;20001.00;54220.00
"Seaweeds And Carageenan";"Japan";580135.00;5739770.00;605764.00;6482474.00
"Seaweeds And Carageenan";"Okinawa";..;..;..;..
"Seaweeds And Carageenan";"Cambodia (Democratic Kampuchea)";4144.00;35140.00;7052.00;80388.00
"Seaweeds And Carageenan";"Kenya";..;..;..;..
"Seaweeds And Carageenan";"Republic Of Korea";396085.00;1926534.00;159882.00;1245420.00
"Seaweeds And Carageenan";"Kuwait";..;..;..;..
"Seaweeds And Carageenan";"Lebanon";..;..;1900.00;12120.00
"Seaweeds And Carageenan";"Malaysia";324558.00;3791858.00;125535.00;1369772.00
"Seaweeds And Carageenan";"Sabah (Comprises Malaysia)";..;..;..;..
"Seaweeds And Carageenan";"Malta";..;..;..;..
"Seaweeds And Carageenan";"Mauritius";..;..;..;..
"Seaweeds And Carageenan";"Mexico";1676587.00;11084935.00;1247530.00;8303371.00
"Seaweeds And Carageenan";"Netherlands";634421.00;5116646.00;1394591.00;11454490.00
"Seaweeds And Carageenan";"New Caledonia";..;..;..;..
"Seaweeds And Carageenan";"Vanuatu (New Hebrides)";..;..;..;..
"Seaweeds And Carageenan";"New Zealand";261784.00;1791018.00;325418.00;2492730.00
"Seaweeds And Carageenan";"Nigeria";5049.00;63600.00;10154.00;112800.00
"Seaweeds And Carageenan";"Norway";93064.00;752400.00;131149.00;1065710.00
"Seaweeds And Carageenan";"Pakistan, Islamic Rep. Of";47891.00;430330.00;36228.00;315615.00
"Seaweeds And Carageenan";"Palau, Rep. Of";..;..;..;..
"Seaweeds And Carageenan";"Papua New Guinea";2505.00;19875.00;5009.00;39750.00
"Seaweeds And Carageenan";"Peru";140240.00;1018208.00;91624.00;738115.00
"Seaweeds And Carageenan";"Poland";189112.00;1679434.00;118080.00;1082709.00
"Seaweeds And Carageenan";"Portugal";..;..;8740.00;62150.00
"Seaweeds And Carageenan";"Puerto Rico";..;..;..;..
"Seaweeds And Carageenan";"Reunion";..;..;..;..
"Seaweeds And Carageenan";"San Marino";..;..;..;..
"Seaweeds And Carageenan";"Saudi Arabia";21744.00;156900.00;35343.00;266130.00
"Seaweeds And Carageenan";"Singapore";124250.00;1697588.00;25015.00;221523.00
"Seaweeds And Carageenan";"Slovak Republic (Slovakia)";..;..;..;..
"Seaweeds And Carageenan";"South Africa, Rep. Of";81557.00;660786.00;138062.00;1059325.00
"Seaweeds And Carageenan";"Spain";1627468.00;11949503.00;2504033.00;18489099.00
"Seaweeds And Carageenan";"Sri Lanka  (Ceylon)";13245.00;76385.00;15401.00;99409.00
"Seaweeds And Carageenan";"Sweden";..;..;..;..
"Seaweeds And Carageenan";"Switzerland";..;..;25.00;25.00
"Seaweeds And Carageenan";"Thailand";1332076.00;11107946.00;1068176.00;8138666.00
"Seaweeds And Carageenan";"Trinidad And Tobago";16807.00;38130.00;15000.00;36750.00
"Seaweeds And Carageenan";"Pacific Trust Territory";..;..;..;..
"Seaweeds And Carageenan";"Turkey";412600.00;3004412.00;558543.00;3843017.00
"Seaweeds And Carageenan";"Turks And Caicos Islands";..;..;..;..
"Seaweeds And Carageenan";"Ukraine (Ukrainian S.S.R.)";33491.00;360870.00;28608.00;312450.00
"Seaweeds And Carageenan";"United Arab Emirates, N.E.S.";25028.00;175168.00;59113.00;408151.00
"Seaweeds And Carageenan";"Oman";..;..;..;..
"Seaweeds And Carageenan";"Qatar";..;..;10362.00;76543.00
"Seaweeds And Carageenan";"Uk Of Great Britain And N. Ireland";841525.00;5311369.00;690979.00;5505342.00
"Seaweeds And Carageenan";"United States Of America";11485004.00;40297770.00;10599948.00;50859527.00
"Seaweeds And Carageenan";"Guam";..;..;..;..
"Seaweeds And Carageenan";"Hawaii";..;..;..;..
"Seaweeds And Carageenan";"Virgin Islands (U.S.)";..;..;..;..
"Seaweeds And Carageenan";"Uruguay";195041.00;1640332.00;192729.00;1690941.00
"Seaweeds And Carageenan";"Venezuela";2975.00;33201.00;..;..
"Seaweeds And Carageenan";"Vietnam";751608.00;4893147.00;810484.00;5353865.00
"Seaweeds And Carageenan";"Virgin Islands (British)";..;..;..;..
"Seaweeds And Carageenan";"Jordan";7631.00;58788.00;29645.00;230108.00
"Seaweeds And Carageenan";"Micronesia, Federated States Of";..;..;..;..
"Seaweeds And Carageenan";"Morocco";..;..;..;..
"Seaweeds And Carageenan";"Panama";..;..;..;..
"Seaweeds And Carageenan";"Antigua And Barbuda";..;..;..;..
"Seaweeds And Carageenan";"Aruba";..;..;..;..
"Seaweeds And Carageenan";"Cook Islands";..;..;..;..
"Seaweeds And Carageenan";"Maldives, Rep. Of";..;..;..;..
"Seaweeds And Carageenan";"Syrian Arab Republic";3839.00;35877.00;..;..
"Seaweeds And Carageenan";"Russian Federation";881795.00;7080891.00;1473167.00;11810788.00
"Seaweeds And Carageenan";"Uzbekistan";171382.00;1419020.00;170717.00;1355510.00
"Seaweeds And Carageenan";"Swaziland (Eswatini)";..;..;..;..
"Seaweeds And Carageenan";"Bangladesh";26325.00;86940.00;21213.00;85090.00
"Seaweeds And Carageenan";"Bermuda";..;..;..;..
"Seaweeds And Carageenan";"Gibraltar";..;..;..;..
"Seaweeds And Carageenan";"Marshall Islands, Rep. Of";..;..;..;..
"Seaweeds And Carageenan";"Romania";85313.00;572482.00;83933.00;606146.00
"Seaweeds And Carageenan";"Latvia (Latvian Soviet Socialist Rep.)";..;..;16000.00;151300.00
"Seaweeds And Carageenan";"Yemen, Republic Of";..;..;..;..
"Seaweeds And Carageenan";"Alaska";..;..;..;..
"Seaweeds And Carageenan";"Myanmar, Union Of (Burma)";..;..;501.00;3253.00
"Seaweeds And Carageenan";"Grenada";..;..;..;..
"Seaweeds And Carageenan";"Solomon Islands (British)";..;..;..;..
"Seaweeds And Carageenan";"Togo";..;..;..;..
"Seaweeds And Carageenan";"Burkina Faso (Upper Volta)";..;..;..;..
"Seaweeds And Carageenan";"Zaire (Democratic Republic Of Congo)";..;..;..;..
"Seaweeds And Carageenan";"Zambia";..;..;..;..
"Seaweeds And Carageenan";"Algeria";8000.00;42700.00;3977.00;31000.00
"Seaweeds And Carageenan";"El Salvador";11198.00;75470.00;4000.00;23000.00
"Seaweeds And Carageenan";"Guatemala";9942.00;60328.00;9661.00;52740.00
"Seaweeds And Carageenan";"Angola";..;..;..;..
"Seaweeds And Carageenan";"French Pacific Islands";..;..;..;..
"Seaweeds And Carageenan";"Slovenia";..;..;..;..
"Seaweeds And Carageenan";"Luxembourg";..;..;..;..
"Seaweeds And Carageenan";"Afghanistan";..;..;..;..
"Seaweeds And Carageenan";"Paraguay";..;..;..;..
"Seaweeds And Carageenan";"Bulgaria";32268.00;208800.00;41555.00;258774.00
"Seaweeds And Carageenan";"Mali (West Africa)";..;..;..;..
"Seaweeds And Carageenan";"Nepal";..;..;62.00;1419.00
"Seaweeds And Carageenan";"Netherlands Antilles";24312.00;202570.00;..;..
"Seaweeds And Carageenan";"Ghana";777.00;13280.00;760.00;12760.00
"Seaweeds And Carageenan";"Cote D' Ivoire (Ivory Coast)";..;..;..;..
"Seaweeds And Carageenan";"Senegal";..;..;..;..
"Seaweeds And Carageenan";"Kiribati";..;..;..;..
"Seaweeds And Carageenan";"Haiti";..;..;..;..
"Seaweeds And Carageenan";"Macau";..;..;..;..
"Seaweeds And Carageenan";"Nicaragua";..;..;2947.00;16050.00
"Seaweeds And Carageenan";"Spanish Africa, N.E.S.";..;..;..;..
"Seaweeds And Carageenan";"Tanzania, United Rep. Of";..;..;..;..
"Seaweeds And Carageenan";"Tunisia";..;..;..;..
"Seaweeds And Carageenan";"Bosnia And Herzegovina";..;..;..;..
"Seaweeds And Carageenan";"Croatia";..;..;..;..
"Seaweeds And Carageenan";"Estonia";..;..;118839.00;1046493.00
"Seaweeds And Carageenan";"Iran, Islamic Rep. Of";25082.00;189803.00;57000.00;519941.00
"Seaweeds And Carageenan";"Lithuania";88554.00;575500.00;98420.00;647000.00
"Seaweeds And Carageenan";"Mozambique";..;..;..;..
"Seaweeds And Carageenan";"Namibia";..;..;..;..
"Seaweeds And Carageenan";"Nauru, Rep. Of";..;..;..;..
"Seaweeds And Carageenan";"Zimbabwe (Rhodesia)";..;..;..;..
"Seaweeds And Carageenan";"Samoa (Western Samoa)";..;..;..;..
"Seaweeds And Carageenan";"Benin, People'S Rep. Of (Dahomey)";..;..;..;..
"Seaweeds And Carageenan";"Congo, Rep. Of";..;..;..;..
"Seaweeds And Carageenan";"Cuba";..;..;..;..
"Seaweeds And Carageenan";"French Guiana";..;..;..;..
"Seaweeds And Carageenan";"Lesotho";..;..;..;..
"Seaweeds And Carageenan";"Martinique";..;..;..;..
"Seaweeds And Carageenan";"St. Helena";..;..;..;..
"Seaweeds And Carageenan";"Libyan Arab Jamahiriya";..;..;..;..
"Seaweeds And Carageenan";"Andorra";..;..;..;..
"Seaweeds And Carageenan";"Cayman Islands";..;..;..;..
"Seaweeds And Carageenan";"Liechtenstein";..;..;..;..
"Seaweeds And Carageenan";"Sarawak (Comprises Malaysia)";..;..;..;..
"Seaweeds And Carageenan";"Seychelles Republic";..;..;..;..
"Seaweeds And Carageenan";"Somalia, Democratic Rep. Of";..;..;..;..
"Seaweeds And Carageenan";"Lao People'S Democratic Republic (Laos)";..;..;..;..
"Seaweeds And Carageenan";"Mongolia";..;..;..;..
"Seaweeds And Carageenan";"Belarus (Byelorussian S.S.R.)";..;..;..;..
"Seaweeds And Carageenan";"British West Africa(Exc. St. Helena)";..;..;..;..
"Seaweeds And Carageenan";"Other Pacific Islands, N.E.S.   6/";..;..;..;..
"Seaweeds And Carageenan";"Sierra Leone";..;..;..;..
"Seaweeds And Carageenan";"Sudan";..;..;..;..
"Seaweeds And Carageenan";"Uganda";..;..;..;..
"Seaweeds And Carageenan";"Malawi";..;..;..;..
"Seaweeds And Carageenan";"Tokelau";..;..;..;..
"Seaweeds And Carageenan";"Niger";..;..;..;..
"Seaweeds And Carageenan";"Madagascar, Democratic Rep. Of";..;..;..;..
"Seaweeds And Carageenan";"Guyana";..;..;..;..
"Seaweeds And Carageenan";"Cameroon";..;..;..;..
"Seaweeds And Carageenan";"Curacao";..;..;..;..
"Seaweeds And Carageenan";"Djibouti (Affars & Issas)";..;..;..;..
"Seaweeds And Carageenan";"Timor-Leste (East Timor)";..;..;..;..
"Seaweeds And Carageenan";"Ethiopia";..;..;..;..
"Seaweeds And Carageenan";"French Oceania";..;..;..;..
"Seaweeds And Carageenan";"Iraq";..;..;..;..
"Seaweeds And Carageenan";"Kazakhstan";..;..;..;..
"Seaweeds And Carageenan";"Liberia";..;..;..;..
"Seaweeds And Carageenan";"Rwanda";..;..;..;..
"Seaweeds And Carageenan";"Suriname";..;..;..;..
"Seaweeds And Carageenan";"Macedonia, The Former Yugoslav Rep. Of";4937.00;29000.00;14927.00;89735.00
"Seaweeds And Carageenan";"St. Vincent And Grenadines";..;..;..;..
"Seaweeds And Carageenan";"Botswana";..;..;..;..
"Seaweeds And Carageenan";"Monaco";..;..;..;..
"Seaweeds And Carageenan";"Tonga";..;..;..;..
"Seaweeds And Carageenan";"Guinea";..;..;..;..
"Seaweeds And Carageenan";"British Indian Ocean Territory";..;..;..;..
"Seaweeds And Carageenan";"Mauritania";..;..;..;..
"Seaweeds And Carageenan";"Eritrea";..;..;..;..
"Seaweeds And Carageenan";"Gambia";..;..;..;..
"Seaweeds And Carageenan";"U.S. Oceania, N.E.S.";..;..;..;..
"Seaweeds And Carageenan";"U.S. Minor Outlying Islands";..;..;..;..
"Seaweeds And Carageenan";"Yemen Arab Republic";..;..;..;..
"Seaweeds And Carageenan";"Azores";..;..;..;..
"Seaweeds And Carageenan";"Albania";..;..;..;..
"Seaweeds And Carageenan";"Antartica";..;..;..;..
"Seaweeds And Carageenan";"Madeira Islands";..;..;..;..
"Seaweeds And Carageenan";"Dominica";..;..;..;..
"Seaweeds And Carageenan";"Northern Mariana Islands";..;..;..;..
"Seaweeds And Carageenan";"Sao Tome And Principe, Dem. Rep. Of";..;..;..;..
"Seaweeds And Carageenan";"Tajikistan";..;..;..;..
"Seaweeds And Carageenan";"Armenia";..;..;..;..
"Seaweeds And Carageenan";"Midway Islands";..;..;..;..
"Seaweeds And Carageenan";"Moldova, Republic Of";..;..;..;..
"Seaweeds And Carageenan";"Greenland";..;..;..;..
"Seaweeds And Carageenan";"Nansei Islands";..;..;..;..
"Seaweeds And Carageenan";"Democratic People'S Rep. Of Korea";225.00;1960.00;..;..
"Seaweeds And Carageenan";"Chinese Taipei";..;..;..;..
"Seaweeds And Carageenan";"Turkmenistan";..;..;..;..
"Seaweeds And Carageenan";"Byelorussian Soviet Socialist Rep.";..;..;..;..
"Seaweeds And Carageenan";"Panama Canal Zone";..;..;..;..
"Seaweeds And Carageenan";"Gilbert And Ellice Islands";..;..;..;..
"Seaweeds And Carageenan";"Ceuta And Melilla";..;..;..;..
"Seaweeds And Carageenan";"Christmas Island";..;..;..;..
"Seaweeds And Carageenan";"Guinea-Bissau, Rep. Of";..;..;..;..
"Seaweeds And Carageenan";"Burundi";..;..;..;..
"Seaweeds And Carageenan";"Cocos Island";..;..;..;..
"Seaweeds And Carageenan";"French Antilles";..;..;..;..
"Seaweeds And Carageenan";"Cape Verde";..;..;..;..
"Seaweeds And Carageenan";"Falkland Islands (Malvinas)";..;..;..;..
"Seaweeds And Carageenan";"Portuguese Timor And Dependencies";..;..;..;..
"Seaweeds And Carageenan";"Yemen, People'S Democratic Republic";..;..;..;..
"Seaweeds And Carageenan";"Central African Republic";..;..;..;..
"Seaweeds And Carageenan";"Azerbaijan";..;..;..;..
"Seaweeds And Carageenan";"British Pacific Islands";..;..;..;..
"Seaweeds And Carageenan";"Equatorial Guinea, Rep. Of";..;..;..;..
"Seaweeds And Carageenan";"French Southern Territory";..;..;..;..
"Seaweeds And Carageenan";"Kyrgyzstan";..;..;..;..
"Seaweeds And Carageenan";"Opt. Ctry.Comb. Netherlands & Germany";..;..;..;..
"Seaweeds And Carageenan";"Mayotte";..;..;..;..
"Seaweeds And Carageenan";"Tuvalu";..;..;..;..
"Seaweeds And Carageenan";"Razerbaijani";..;..;..;..
"Seaweeds And Carageenan";"Georgia";..;..;..;..
"Seaweeds And Carageenan";"Montserrat";..;..;..;..
"Seaweeds And Carageenan";"South And Southeast Asia, N.E.S.";..;..;..;..
"Seaweeds And Carageenan";"Bouvet Island";..;..;..;..
"Seaweeds And Carageenan";"Comoros, Rep. Of";..;..;..;..
"Seaweeds And Carageenan";"St. Pierre And Miguelon";..;..;..;..
"Seaweeds And Carageenan";"Norfolk Island";..;..;..;..
"Seaweeds And Carageenan";"Leeward & Windward Is.  5/";..;..;..;..
"Seaweeds And Carageenan";"St.Kitts & Nevis (St.Christopher & Nevis)";..;..;..;..
"Seaweeds And Carageenan";"French Indian Ocean Areas";..;..;..;..
"Seaweeds And Carageenan";"Wake Islands";..;..;..;..
"Seaweeds And Carageenan";"St. Lucia";..;..;..;..
"Seaweeds And Carageenan";"Western Portuguese Africa";..;..;..;..
"Seaweeds And Carageenan";"Wallis And Futuna Islands";..;..;..;..
"Seaweeds And Carageenan";"Anguilla";..;..;..;..
"Seaweeds And Carageenan";"Vatican City State";..;..;..;..
"Seaweeds And Carageenan";"Western Sahara (Spanish Sahara)";..;..;..;..
"Seaweeds And Carageenan";"Serbia";..;..;..;..
"Seaweeds And Carageenan";"Faeroe Islands";..;..;..;..
"Seaweeds And Carageenan";"Heard And Mcdonald Island";..;..;..;..
"Seaweeds And Carageenan";"Not Specified";..;..;..;..
"Seaweeds And Carageenan";"Chad";..;..;..;..
"Seaweeds And Carageenan";"Montenegro";..;..;..;..
"Seaweeds And Carageenan";"Neutral Zone";..;..;..;..
"Seaweeds And Carageenan";"Pitcairn Island";..;..;..;..
"Seaweeds And Carageenan";"Saint Martin";..;..;..;..
"Seaweeds And Carageenan";"Kosovo";..;..;..;..
"Seaweeds And Carageenan";"South Georgia And The South Sandwich Islands";..;..;..;..
"Seaweeds And Carageenan";"Svalbard And Jan Mayen";..;..;..;..
"Seaweeds And Carageenan";"Channel Islands";..;..;..;..
"Tuna";"American Samoa";..;..;..;..
"Tuna";"Argentina";..;..;..;..
"Tuna";"Australia";430563.00;2104146.00;221837.00;1009513.00
"Tuna";"Austria";85122.00;238502.00;189468.00;610232.00
"Tuna";"Bahamas";178871.00;591674.00;140847.00;415800.00
"Tuna";"Bahrain";16244.00;45295.00;120316.00;374153.00
"Tuna";"Barbados";..;..;..;..
"Tuna";"Belgium";675336.00;3952284.00;970068.00;4424189.00
"Tuna";"Belize (British Honduras)";..;..;..;..
"Tuna";"Bhutan";..;..;..;..
"Tuna";"Bolivia";..;..;..;..
"Tuna";"Brazil";..;..;..;..
"Tuna";"Brunei Darussalam";16194.00;47826.00;16984.00;46652.00
"Tuna";"Canada";1363048.00;4753377.00;1112022.00;5029941.00
"Tuna";"Canary Islands";..;..;..;..
"Tuna";"Chile";..;..;..;..
"Tuna";"People'S Republic Of China";697810.00;2870944.00;823512.00;3261243.00
"Tuna";"Taiwan (Rep. Of China)";37765.00;77309.00;3800.00;9000.00
"Tuna";"Colombia";..;..;..;..
"Tuna";"Costa Rica";625000.00;1729000.00;250050.00;772500.00
"Tuna";"Cyprus";1128547.00;5085717.00;885142.00;4275569.00
"Tuna";"Czech Republic (Czechoslovakia)";1159863.00;5018302.00;1024467.00;4139392.00
"Tuna";"Denmark";32576.00;145688.00;75895.00;369550.00
"Tuna";"Dominican Republic";..;..;..;..
"Tuna";"Ecuador";..;..;..;..
"Tuna";"Egypt Arab Republic";562582.00;1724138.00;379961.00;752200.00
"Tuna";"Fiji";..;..;..;..
"Tuna";"Finland";347783.00;1423651.00;730740.00;3294064.00
"Tuna";"France";2484284.00;11170493.00;1539174.00;7425527.00
"Tuna";"French Polynesia";..;..;..;..
"Tuna";"French West Indies";..;..;..;..
"Tuna";"Gabon";..;..;..;..
"Tuna";"Germany";68890837.00;68846865.00;27116405.00;102000087.00
"Tuna";"Greece";765300.00;3027242.00;737464.00;2672828.00
"Tuna";"Guadeloupe";..;..;..;..
"Tuna";"Honduras, Republic Of";..;..;..;..
"Tuna";"Hong Kong, China";170237.00;719314.00;103696.00;353117.00
"Tuna";"Hungary";161383.00;617738.00;200706.00;571869.00
"Tuna";"Iceland";..;..;..;..
"Tuna";"India";35942.00;39700.00;..;..
"Tuna";"Indonesia";2079600.00;4801759.00;125075.00;448500.00
"Tuna";"Ireland";334476.00;1362955.00;186905.00;765423.00
"Tuna";"Israel";1767464.00;6876658.00;487212.00;1931036.00
"Tuna";"Italy";5378079.00;20453130.00;4849000.00;15854897.00
"Tuna";"Jamaica (Excludes Cayman Is.,Turks,Caicos)";20838.00;147600.00;..;..
"Tuna";"Japan";14654648.00;77160819.00;14925803.00;76047000.00
"Tuna";"Okinawa";..;..;..;..
"Tuna";"Cambodia (Democratic Kampuchea)";277.00;655.00;248.00;629.00
"Tuna";"Kenya";..;..;..;..
"Tuna";"Republic Of Korea";134609.00;348934.00;17841.00;61358.00
"Tuna";"Kuwait";35289.00;114808.00;654552.00;2465467.00
"Tuna";"Lebanon";..;..;22975.00;178658.00
"Tuna";"Malaysia";23055.00;90372.00;814.00;1438.00
"Tuna";"Sabah (Comprises Malaysia)";..;..;..;..
"Tuna";"Malta";451804.00;1904294.00;495303.00;2100244.00
"Tuna";"Mauritius";..;..;..;..
"Tuna";"Mexico";26070.00;74250.00;..;..
"Tuna";"Netherlands";5573338.00;23210574.00;7550877.00;33814430.00
"Tuna";"New Caledonia";..;..;..;..
"Tuna";"Vanuatu (New Hebrides)";..;..;..;..
"Tuna";"New Zealand";49401.00;293640.00;25345.00;144747.00
"Tuna";"Nigeria";..;..;..;..
"Tuna";"Norway";86523.00;360888.00;47371.00;204900.00
"Tuna";"Pakistan, Islamic Rep. Of";..;..;..;..
"Tuna";"Palau, Rep. Of";..;..;4500.00;2408.00
"Tuna";"Papua New Guinea";2000041.00;3104640.00;1229544.00;1485279.00
"Tuna";"Peru";846623.00;2649486.00;1112239.00;3437000.00
"Tuna";"Poland";3272326.00;12751470.00;2058180.00;8480487.00
"Tuna";"Portugal";1383414.00;6130547.00;818777.00;3278280.00
"Tuna";"Puerto Rico";..;..;32685.00;122200.00
"Tuna";"Reunion";..;..;..;..
"Tuna";"San Marino";..;..;..;..
"Tuna";"Saudi Arabia";281403.00;912147.00;410913.00;1352477.00
"Tuna";"Singapore";96318.00;299531.00;84805.00;306444.00
"Tuna";"Slovak Republic (Slovakia)";185718.00;771445.00;252471.00;989327.00
"Tuna";"South Africa, Rep. Of";110412.00;289848.00;18612.00;53543.00
"Tuna";"Spain";15164846.00;55095196.00;7562139.00;27274504.00
"Tuna";"Sri Lanka  (Ceylon)";..;..;..;..
"Tuna";"Sweden";745601.00;2867695.00;963531.00;3720909.00
