"Commodity";"Country Of Destination";"2020 Quantity";"2020 FOB";"2021 Quantity";"2021 FOB"
"Others";"Saint Martin";..;..;..;..
"Others";"Kosovo";..;..;..;..
"Others";"South Georgia And The South Sandwich Islands";..;..;..;..
"Others";"Svalbard And Jan Mayen";..;..;..;..
"Others";"Channel Islands";..;..;..;..
"Lumber";"American Samoa";..;..;..;..
"Lumber";"Argentina";..;..;..;..
"Lumber";"Australia";..;..;177.00;1946.00
"Lumber";"Austria";..;..;..;..
"Lumber";"Bahamas";..;..;..;..
"Lumber";"Bahrain";..;..;..;..
"Lumber";"Barbados";..;..;..;..
"Lumber";"Belgium";..;..;..;..
"Lumber";"Belize (British Honduras)";..;..;..;..
"Lumber";"Bhutan";..;..;..;..
"Lumber";"Bolivia";..;..;..;..
"Lumber";"Brazil";..;..;..;..
"Lumber";"Brunei Darussalam";..;..;1059.64;1403.00
"Lumber";"Canada";14588.00;25315.00;..;..
"Lumber";"Canary Islands";..;..;..;..
"Lumber";"Chile";..;..;..;..
"Lumber";"People'S Republic Of China";256732557.00;24115468.00;440245979.89;43598450.00
"Lumber";"Taiwan (Rep. Of China)";..;..;170864.00;8271.00
"Lumber";"Colombia";..;..;..;..
"Lumber";"Costa Rica";..;..;..;..
"Lumber";"Cyprus";..;..;..;..
"Lumber";"Czech Republic (Czechoslovakia)";..;..;..;..
"Lumber";"Denmark";82.40;285.00;..;..
"Lumber";"Dominican Republic";..;..;..;..
"Lumber";"Ecuador";..;..;..;..
"Lumber";"Egypt Arab Republic";..;..;..;..
"Lumber";"Fiji";..;..;..;..
"Lumber";"Finland";..;..;..;..
"Lumber";"France";..;..;..;..
"Lumber";"French Polynesia";..;..;..;..
"Lumber";"French West Indies";..;..;..;..
"Lumber";"Gabon";..;..;..;..
"Lumber";"Germany";..;..;..;..
"Lumber";"Greece";..;..;..;..
"Lumber";"Guadeloupe";..;..;..;..
"Lumber";"Honduras, Republic Of";..;..;..;..
"Lumber";"Hong Kong, China";..;..;..;..
"Lumber";"Hungary";..;..;..;..
"Lumber";"Iceland";..;..;..;..
"Lumber";"India";..;..;..;..
"Lumber";"Indonesia";..;..;15.50;1381.00
"Lumber";"Ireland";..;..;..;..
"Lumber";"Israel";..;..;..;..
"Lumber";"Italy";4430.00;10049.00;12281.00;27008.00
"Lumber";"Jamaica (Excludes Cayman Is.,Turks,Caicos)";2593.00;6431.00;..;..
"Lumber";"Japan";72493715.16;150832629.00;92648954.27;190944997.00
"Lumber";"Okinawa";..;..;..;..
"Lumber";"Cambodia (Democratic Kampuchea)";..;..;238989.84;39375.00
"Lumber";"Kenya";..;..;..;..
"Lumber";"Republic Of Korea";51918.00;15973.00;11936.00;505.00
"Lumber";"Kuwait";..;..;..;..
"Lumber";"Lebanon";..;..;..;..
"Lumber";"Malaysia";..;..;..;..
"Lumber";"Sabah (Comprises Malaysia)";..;..;..;..
"Lumber";"Malta";..;..;..;..
"Lumber";"Mauritius";..;..;..;..
"Lumber";"Mexico";..;..;..;..
"Lumber";"Netherlands";..;..;..;..
"Lumber";"New Caledonia";..;..;..;..
"Lumber";"Vanuatu (New Hebrides)";..;..;..;..
"Lumber";"New Zealand";..;..;..;..
"Lumber";"Nigeria";..;..;..;..
"Lumber";"Norway";..;..;..;..
"Lumber";"Pakistan, Islamic Rep. Of";..;..;..;..
"Lumber";"Palau, Rep. Of";..;..;..;..
"Lumber";"Papua New Guinea";..;..;..;..
"Lumber";"Peru";..;..;..;..
"Lumber";"Poland";..;..;..;..
"Lumber";"Portugal";..;..;..;..
"Lumber";"Puerto Rico";32188.00;43440.00;..;..
"Lumber";"Reunion";..;..;..;..
"Lumber";"San Marino";..;..;..;..
"Lumber";"Saudi Arabia";..;..;20100.00;4293.00
"Lumber";"Singapore";..;..;..;..
"Lumber";"Slovak Republic (Slovakia)";..;..;..;..
"Lumber";"South Africa, Rep. Of";..;..;..;..
"Lumber";"Spain";..;..;..;..
"Lumber";"Sri Lanka  (Ceylon)";..;..;..;..
"Lumber";"Sweden";..;..;..;..
"Lumber";"Switzerland";..;..;..;..
"Lumber";"Thailand";..;..;..;..
"Lumber";"Trinidad And Tobago";..;..;..;..
"Lumber";"Pacific Trust Territory";..;..;..;..
"Lumber";"Turkey";..;..;..;..
"Lumber";"Turks And Caicos Islands";..;..;..;..
"Lumber";"Ukraine (Ukrainian S.S.R.)";..;..;..;..
"Lumber";"United Arab Emirates, N.E.S.";..;..;..;..
"Lumber";"Oman";..;..;..;..
"Lumber";"Qatar";..;..;..;..
"Lumber";"Uk Of Great Britain And N. Ireland";..;..;..;..
"Lumber";"United States Of America";1989085.96;809541.00;8482733.82;2349658.00
"Lumber";"Guam";..;..;..;..
"Lumber";"Hawaii";..;..;..;..
"Lumber";"Virgin Islands (U.S.)";..;..;..;..
"Lumber";"Uruguay";..;..;..;..
"Lumber";"Venezuela";..;..;..;..
"Lumber";"Vietnam";30741.00;9246.00;..;..
"Lumber";"Virgin Islands (British)";..;..;..;..
"Lumber";"Jordan";813.00;1998.00;..;..
"Lumber";"Micronesia, Federated States Of";8810.00;5612.00;..;..
"Lumber";"Morocco";..;..;..;..
"Lumber";"Panama";..;..;..;..
"Lumber";"Antigua And Barbuda";..;..;..;..
"Lumber";"Aruba";..;..;..;..
"Lumber";"Cook Islands";..;..;..;..
"Lumber";"Maldives, Rep. Of";..;..;..;..
"Lumber";"Syrian Arab Republic";..;..;..;..
"Lumber";"Russian Federation";..;..;..;..
"Lumber";"Uzbekistan";..;..;..;..
"Lumber";"Swaziland (Eswatini)";..;..;..;..
"Lumber";"Bangladesh";..;..;..;..
"Lumber";"Bermuda";..;..;..;..
"Lumber";"Gibraltar";..;..;..;..
"Lumber";"Marshall Islands, Rep. Of";..;..;..;..
"Lumber";"Romania";..;..;..;..
"Lumber";"Latvia (Latvian Soviet Socialist Rep.)";..;..;..;..
"Lumber";"Yemen, Republic Of";..;..;..;..
"Lumber";"Alaska";..;..;..;..
"Lumber";"Myanmar, Union Of (Burma)";..;..;..;..
"Lumber";"Grenada";..;..;..;..
"Lumber";"Solomon Islands (British)";..;..;..;..
"Lumber";"Togo";..;..;..;..
"Lumber";"Burkina Faso (Upper Volta)";..;..;..;..
"Lumber";"Zaire (Democratic Republic Of Congo)";..;..;..;..
"Lumber";"Zambia";..;..;..;..
"Lumber";"Algeria";..;..;..;..
"Lumber";"El Salvador";..;..;..;..
"Lumber";"Guatemala";..;..;..;..
"Lumber";"Angola";..;..;..;..
"Lumber";"French Pacific Islands";..;..;..;..
"Lumber";"Slovenia";..;..;..;..
"Lumber";"Luxembourg";..;..;..;..
"Lumber";"Afghanistan";7474.00;17124.00;8221.19;16224.00
"Lumber";"Paraguay";..;..;..;..
"Lumber";"Bulgaria";..;..;..;..
"Lumber";"Mali (West Africa)";..;..;..;..
"Lumber";"Nepal";..;..;..;..
"Lumber";"Netherlands Antilles";..;..;..;..
"Lumber";"Ghana";..;..;..;..
"Lumber";"Cote D' Ivoire (Ivory Coast)";..;..;..;..
"Lumber";"Senegal";..;..;..;..
"Lumber";"Kiribati";..;..;..;..
"Lumber";"Haiti";..;..;..;..
"Lumber";"Macau";..;..;..;..
"Lumber";"Nicaragua";..;..;..;..
"Lumber";"Spanish Africa, N.E.S.";..;..;..;..
"Lumber";"Tanzania, United Rep. Of";..;..;..;..
"Lumber";"Tunisia";..;..;..;..
"Lumber";"Bosnia And Herzegovina";..;..;..;..
"Lumber";"Croatia";..;..;..;..
"Lumber";"Estonia";..;..;..;..
"Lumber";"Iran, Islamic Rep. Of";..;..;..;..
"Lumber";"Lithuania";..;..;..;..
"Lumber";"Mozambique";..;..;..;..
"Lumber";"Namibia";..;..;..;..
"Lumber";"Nauru, Rep. Of";..;..;..;..
"Lumber";"Zimbabwe (Rhodesia)";..;..;..;..
"Lumber";"Samoa (Western Samoa)";..;..;..;..
"Lumber";"Benin, People'S Rep. Of (Dahomey)";..;..;..;..
"Lumber";"Congo, Rep. Of";..;..;..;..
"Lumber";"Cuba";..;..;..;..
"Lumber";"French Guiana";..;..;..;..
"Lumber";"Lesotho";..;..;..;..
"Lumber";"Martinique";..;..;..;..
"Lumber";"St. Helena";..;..;..;..
"Lumber";"Libyan Arab Jamahiriya";..;..;..;..
"Lumber";"Andorra";10819.00;20727.00;17689.69;35891.00
"Lumber";"Cayman Islands";..;..;..;..
"Lumber";"Liechtenstein";..;..;..;..
"Lumber";"Sarawak (Comprises Malaysia)";..;..;..;..
"Lumber";"Seychelles Republic";..;..;..;..
"Lumber";"Somalia, Democratic Rep. Of";..;..;..;..
"Lumber";"Lao People'S Democratic Republic (Laos)";..;..;..;..
"Lumber";"Mongolia";..;..;..;..
"Lumber";"Belarus (Byelorussian S.S.R.)";..;..;..;..
"Lumber";"British West Africa(Exc. St. Helena)";..;..;..;..
"Lumber";"Other Pacific Islands, N.E.S.   6/";..;..;..;..
"Lumber";"Sierra Leone";..;..;..;..
"Lumber";"Sudan";..;..;..;..
"Lumber";"Uganda";..;..;..;..
"Lumber";"Malawi";..;..;..;..
"Lumber";"Tokelau";..;..;..;..
"Lumber";"Niger";..;..;..;..
"Lumber";"Madagascar, Democratic Rep. Of";..;..;..;..
"Lumber";"Guyana";..;..;..;..
"Lumber";"Cameroon";..;..;..;..
"Lumber";"Curacao";..;..;..;..
"Lumber";"Djibouti (Affars & Issas)";..;..;..;..
"Lumber";"Timor-Leste (East Timor)";..;..;..;..
"Lumber";"Ethiopia";..;..;..;..
"Lumber";"French Oceania";..;..;..;..
"Lumber";"Iraq";..;..;..;..
"Lumber";"Kazakhstan";..;..;..;..
"Lumber";"Liberia";..;..;..;..
"Lumber";"Rwanda";..;..;..;..
"Lumber";"Suriname";..;..;..;..
"Lumber";"Macedonia, The Former Yugoslav Rep. Of";..;..;..;..
"Lumber";"St. Vincent And Grenadines";..;..;..;..
"Lumber";"Botswana";..;..;..;..
"Lumber";"Monaco";..;..;..;..
"Lumber";"Tonga";..;..;..;..
"Lumber";"Guinea";..;..;..;..
"Lumber";"British Indian Ocean Territory";..;..;..;..
"Lumber";"Mauritania";..;..;..;..
"Lumber";"Eritrea";..;..;..;..
"Lumber";"Gambia";..;..;..;..
"Lumber";"U.S. Oceania, N.E.S.";..;..;..;..
"Lumber";"U.S. Minor Outlying Islands";..;..;..;..
"Lumber";"Yemen Arab Republic";..;..;..;..
"Lumber";"Azores";..;..;..;..
"Lumber";"Albania";..;..;..;..
"Lumber";"Antartica";..;..;..;..
"Lumber";"Madeira Islands";..;..;..;..
"Lumber";"Dominica";..;..;..;..
"Lumber";"Northern Mariana Islands";..;..;..;..
"Lumber";"Sao Tome And Principe, Dem. Rep. Of";..;..;..;..
"Lumber";"Tajikistan";..;..;..;..
"Lumber";"Armenia";..;..;..;..
"Lumber";"Midway Islands";..;..;..;..
"Lumber";"Moldova, Republic Of";..;..;..;..
"Lumber";"Greenland";..;..;..;..
"Lumber";"Nansei Islands";..;..;..;..
"Lumber";"Democratic People'S Rep. Of Korea";..;..;..;..
"Lumber";"Chinese Taipei";..;..;..;..
"Lumber";"Turkmenistan";..;..;..;..
"Lumber";"Byelorussian Soviet Socialist Rep.";..;..;..;..
"Lumber";"Panama Canal Zone";..;..;..;..
"Lumber";"Gilbert And Ellice Islands";..;..;..;..
"Lumber";"Ceuta And Melilla";..;..;..;..
"Lumber";"Christmas Island";..;..;..;..
"Lumber";"Guinea-Bissau, Rep. Of";..;..;..;..
"Lumber";"Burundi";..;..;..;..
"Lumber";"Cocos Island";..;..;..;..
"Lumber";"French Antilles";..;..;..;..
"Lumber";"Cape Verde";..;..;..;..
"Lumber";"Falkland Islands (Malvinas)";..;..;..;..
"Lumber";"Portuguese Timor And Dependencies";..;..;..;..
"Lumber";"Yemen, People'S Democratic Republic";..;..;..;..
"Lumber";"Central African Republic";..;..;..;..
"Lumber";"Azerbaijan";..;..;..;..
"Lumber";"British Pacific Islands";..;..;..;..
"Lumber";"Equatorial Guinea, Rep. Of";..;..;..;..
"Lumber";"French Southern Territory";..;..;..;..
"Lumber";"Kyrgyzstan";..;..;..;..
"Lumber";"Opt. Ctry.Comb. Netherlands & Germany";..;..;..;..
"Lumber";"Mayotte";..;..;..;..
"Lumber";"Tuvalu";..;..;..;..
"Lumber";"Razerbaijani";..;..;..;..
"Lumber";"Georgia";..;..;..;..
"Lumber";"Montserrat";..;..;..;..
"Lumber";"South And Southeast Asia, N.E.S.";..;..;..;..
"Lumber";"Bouvet Island";..;..;..;..
"Lumber";"Comoros, Rep. Of";..;..;..;..
"Lumber";"St. Pierre And Miguelon";..;..;..;..
"Lumber";"Norfolk Island";..;..;..;..
"Lumber";"Leeward & Windward Is.  5/";..;..;..;..
"Lumber";"St.Kitts & Nevis (St.Christopher & Nevis)";..;..;..;..
"Lumber";"French Indian Ocean Areas";..;..;..;..
"Lumber";"Wake Islands";..;..;..;..
"Lumber";"St. Lucia";..;..;..;..
"Lumber";"Western Portuguese Africa";..;..;..;..
"Lumber";"Wallis And Futuna Islands";..;..;..;..
"Lumber";"Anguilla";..;..;..;..
"Lumber";"Vatican City State";..;..;..;..
"Lumber";"Western Sahara (Spanish Sahara)";..;..;..;..
"Lumber";"Serbia";..;..;..;..
"Lumber";"Faeroe Islands";..;..;..;..
"Lumber";"Heard And Mcdonald Island";..;..;..;..
"Lumber";"Not Specified";..;..;..;..
"Lumber";"Chad";..;..;..;..
"Lumber";"Montenegro";..;..;..;..
"Lumber";"Neutral Zone";..;..;..;..
"Lumber";"Pitcairn Island";..;..;..;..
"Lumber";"Saint Martin";..;..;..;..
"Lumber";"Kosovo";..;..;..;..
"Lumber";"South Georgia And The South Sandwich Islands";..;..;..;..
"Lumber";"Svalbard And Jan Mayen";..;..;..;..
"Lumber";"Channel Islands";..;..;..;..
"Plywood";"American Samoa";..;..;..;..
"Plywood";"Argentina";..;..;..;..
"Plywood";"Australia";11519.00;30973.00;11971.58;29550.00
"Plywood";"Austria";..;..;..;..
"Plywood";"Bahamas";..;..;..;..
"Plywood";"Bahrain";..;..;..;..
"Plywood";"Barbados";..;..;..;..
"Plywood";"Belgium";..;..;..;..
"Plywood";"Belize (British Honduras)";..;..;..;..
"Plywood";"Bhutan";..;..;..;..
"Plywood";"Bolivia";..;..;..;..
"Plywood";"Brazil";..;..;..;..
"Plywood";"Brunei Darussalam";..;..;..;..
"Plywood";"Canada";..;..;..;..
"Plywood";"Canary Islands";..;..;..;..
"Plywood";"Chile";..;..;..;..
"Plywood";"People'S Republic Of China";178.00;1760.00;28821.00;18975.00
"Plywood";"Taiwan (Rep. Of China)";176829.00;150361.00;500567.42;418317.00
"Plywood";"Colombia";..;..;..;..
"Plywood";"Costa Rica";..;..;..;..
"Plywood";"Cyprus";..;..;..;..
"Plywood";"Czech Republic (Czechoslovakia)";..;..;..;..
"Plywood";"Denmark";72.00;140.00;459.17;964.00
"Plywood";"Dominican Republic";..;..;..;..
"Plywood";"Ecuador";..;..;..;..
"Plywood";"Egypt Arab Republic";..;..;..;..
"Plywood";"Fiji";..;..;..;..
"Plywood";"Finland";..;..;..;..
"Plywood";"France";..;..;..;..
"Plywood";"French Polynesia";..;..;..;..
"Plywood";"French West Indies";..;..;..;..
"Plywood";"Gabon";..;..;..;..
"Plywood";"Germany";..;..;..;..
"Plywood";"Greece";..;..;..;..
"Plywood";"Guadeloupe";..;..;..;..
"Plywood";"Honduras, Republic Of";..;..;..;..
"Plywood";"Hong Kong, China";6739.00;12472.00;3050.21;9755.00
"Plywood";"Hungary";..;..;..;..
"Plywood";"Iceland";..;..;..;..
"Plywood";"India";..;..;..;..
"Plywood";"Indonesia";546955.00;347013.00;58067.00;75309.00
"Plywood";"Ireland";..;..;..;..
"Plywood";"Israel";..;..;..;..
"Plywood";"Italy";..;..;..;..
"Plywood";"Jamaica (Excludes Cayman Is.,Turks,Caicos)";870.00;1592.00;1246.00;2159.00
"Plywood";"Japan";57552916.00;87514110.00;64898165.84;90143264.00
"Plywood";"Okinawa";..;..;..;..
"Plywood";"Cambodia (Democratic Kampuchea)";..;..;..;..
"Plywood";"Kenya";..;..;..;..
"Plywood";"Republic Of Korea";33277.00;24303.00;299650.32;288506.00
"Plywood";"Kuwait";..;..;..;..
"Plywood";"Lebanon";..;..;..;..
"Plywood";"Malaysia";..;..;..;..
"Plywood";"Sabah (Comprises Malaysia)";..;..;..;..
"Plywood";"Malta";..;..;..;..
"Plywood";"Mauritius";246.00;1044.00;598.00;842.00
"Plywood";"Mexico";..;..;..;..
"Plywood";"Netherlands";423.00;1120.00;..;..
"Plywood";"New Caledonia";..;..;..;..
"Plywood";"Vanuatu (New Hebrides)";..;..;..;..
"Plywood";"New Zealand";6792.00;15895.00;5110.85;10851.00
"Plywood";"Nigeria";..;..;..;..
"Plywood";"Norway";..;..;..;..
"Plywood";"Pakistan, Islamic Rep. Of";..;..;..;..
"Plywood";"Palau, Rep. Of";..;..;..;..
"Plywood";"Papua New Guinea";9790.00;9404.00;..;..
"Plywood";"Peru";..;..;..;..
"Plywood";"Poland";..;..;..;..
"Plywood";"Portugal";..;..;..;..
"Plywood";"Puerto Rico";..;..;..;..
"Plywood";"Reunion";..;..;..;..
"Plywood";"San Marino";..;..;..;..
"Plywood";"Saudi Arabia";..;..;..;..
"Plywood";"Singapore";318.00;835.00;1189.66;2787.00
"Plywood";"Slovak Republic (Slovakia)";..;..;..;..
"Plywood";"South Africa, Rep. Of";..;..;..;..
"Plywood";"Spain";..;..;..;..
"Plywood";"Sri Lanka  (Ceylon)";..;..;..;..
"Plywood";"Sweden";..;..;..;..
"Plywood";"Switzerland";..;..;..;..
"Plywood";"Thailand";13.00;55.00;..;..
"Plywood";"Trinidad And Tobago";..;..;..;..
"Plywood";"Pacific Trust Territory";..;..;..;..
"Plywood";"Turkey";..;..;..;..
"Plywood";"Turks And Caicos Islands";..;..;..;..
"Plywood";"Ukraine (Ukrainian S.S.R.)";..;..;..;..
"Plywood";"United Arab Emirates, N.E.S.";16.00;36.00;361.00;822.00
"Plywood";"Oman";..;..;..;..
"Plywood";"Qatar";..;..;..;..
"Plywood";"Uk Of Great Britain And N. Ireland";..;..;..;..
"Plywood";"United States Of America";10076.00;53785.00;20858.73;62202.00
"Plywood";"Guam";..;..;..;..
"Plywood";"Hawaii";..;..;..;..
"Plywood";"Virgin Islands (U.S.)";..;..;..;..
"Plywood";"Uruguay";..;..;..;..
"Plywood";"Venezuela";..;..;..;..
"Plywood";"Vietnam";52685.00;135715.00;140897.56;344460.00
"Plywood";"Virgin Islands (British)";..;..;..;..
"Plywood";"Jordan";3371.00;12747.00;..;..
"Plywood";"Micronesia, Federated States Of";8101.00;13091.00;6563.00;4291.00
"Plywood";"Morocco";..;..;..;..
"Plywood";"Panama";..;..;..;..
"Plywood";"Antigua And Barbuda";..;..;..;..
"Plywood";"Aruba";..;..;..;..
"Plywood";"Cook Islands";..;..;..;..
"Plywood";"Maldives, Rep. Of";..;..;..;..
"Plywood";"Syrian Arab Republic";..;..;..;..
"Plywood";"Russian Federation";..;..;..;..
"Plywood";"Uzbekistan";..;..;..;..
"Plywood";"Swaziland (Eswatini)";..;..;..;..
"Plywood";"Bangladesh";..;..;..;..
"Plywood";"Bermuda";..;..;..;..
"Plywood";"Gibraltar";..;..;..;..
"Plywood";"Marshall Islands, Rep. Of";7221.00;6156.00;4212.00;5300.00
"Plywood";"Romania";..;..;..;..
"Plywood";"Latvia (Latvian Soviet Socialist Rep.)";..;..;..;..
"Plywood";"Yemen, Republic Of";..;..;..;..
"Plywood";"Alaska";..;..;..;..
"Plywood";"Myanmar, Union Of (Burma)";..;..;..;..
"Plywood";"Grenada";..;..;..;..
"Plywood";"Solomon Islands (British)";..;..;..;..
"Plywood";"Togo";..;..;..;..
"Plywood";"Burkina Faso (Upper Volta)";..;..;..;..
"Plywood";"Zaire (Democratic Republic Of Congo)";..;..;..;..
"Plywood";"Zambia";..;..;..;..
"Plywood";"Algeria";..;..;..;..
"Plywood";"El Salvador";..;..;..;..
"Plywood";"Guatemala";..;..;..;..
"Plywood";"Angola";..;..;..;..
"Plywood";"French Pacific Islands";..;..;..;..
"Plywood";"Slovenia";..;..;..;..
"Plywood";"Luxembourg";..;..;..;..
"Plywood";"Afghanistan";10388.00;19411.00;7305.76;11802.00
"Plywood";"Paraguay";..;..;..;..
"Plywood";"Bulgaria";..;..;..;..
"Plywood";"Mali (West Africa)";..;..;..;..
"Plywood";"Nepal";..;..;..;..
"Plywood";"Netherlands Antilles";..;..;..;..
"Plywood";"Ghana";..;..;..;..
"Plywood";"Cote D' Ivoire (Ivory Coast)";..;..;..;..
"Plywood";"Senegal";..;..;..;..
"Plywood";"Kiribati";..;..;..;..
"Plywood";"Haiti";..;..;..;..
"Plywood";"Macau";..;..;..;..
"Plywood";"Nicaragua";..;..;..;..
"Plywood";"Spanish Africa, N.E.S.";..;..;..;..
"Plywood";"Tanzania, United Rep. Of";..;..;..;..
"Plywood";"Tunisia";..;..;..;..
"Plywood";"Bosnia And Herzegovina";..;..;..;..
"Plywood";"Croatia";..;..;..;..
"Plywood";"Estonia";..;..;..;..
"Plywood";"Iran, Islamic Rep. Of";..;..;..;..
"Plywood";"Lithuania";..;..;..;..
"Plywood";"Mozambique";..;..;..;..
"Plywood";"Namibia";..;..;..;..
"Plywood";"Nauru, Rep. Of";..;..;..;..
"Plywood";"Zimbabwe (Rhodesia)";..;..;..;..
"Plywood";"Samoa (Western Samoa)";..;..;..;..
"Plywood";"Benin, People'S Rep. Of (Dahomey)";..;..;..;..
"Plywood";"Congo, Rep. Of";..;..;..;..
"Plywood";"Cuba";..;..;..;..
"Plywood";"French Guiana";..;..;..;..
"Plywood";"Lesotho";..;..;..;..
"Plywood";"Martinique";..;..;..;..
"Plywood";"St. Helena";..;..;..;..
"Plywood";"Libyan Arab Jamahiriya";..;..;..;..
"Plywood";"Andorra";..;..;..;..
"Plywood";"Cayman Islands";..;..;..;..
"Plywood";"Liechtenstein";..;..;..;..
"Plywood";"Sarawak (Comprises Malaysia)";..;..;..;..
"Plywood";"Seychelles Republic";..;..;..;..
"Plywood";"Somalia, Democratic Rep. Of";..;..;..;..
"Plywood";"Lao People'S Democratic Republic (Laos)";..;..;..;..
"Plywood";"Mongolia";..;..;..;..
"Plywood";"Belarus (Byelorussian S.S.R.)";..;..;..;..
"Plywood";"British West Africa(Exc. St. Helena)";..;..;..;..
"Plywood";"Other Pacific Islands, N.E.S.   6/";..;..;..;..
"Plywood";"Sierra Leone";..;..;..;..
"Plywood";"Sudan";..;..;..;..
"Plywood";"Uganda";..;..;..;..
"Plywood";"Malawi";..;..;..;..
"Plywood";"Tokelau";..;..;..;..
"Plywood";"Niger";..;..;..;..
"Plywood";"Madagascar, Democratic Rep. Of";..;..;..;..
"Plywood";"Guyana";..;..;..;..
"Plywood";"Cameroon";..;..;..;..
"Plywood";"Curacao";..;..;..;..
"Plywood";"Djibouti (Affars & Issas)";..;..;..;..
"Plywood";"Timor-Leste (East Timor)";..;..;..;..
"Plywood";"Ethiopia";..;..;..;..
"Plywood";"French Oceania";..;..;..;..
"Plywood";"Iraq";..;..;..;..
"Plywood";"Kazakhstan";..;..;..;..
"Plywood";"Liberia";..;..;..;..
"Plywood";"Rwanda";..;..;..;..
"Plywood";"Suriname";..;..;..;..
"Plywood";"Macedonia, The Former Yugoslav Rep. Of";..;..;..;..
"Plywood";"St. Vincent And Grenadines";..;..;..;..
"Plywood";"Botswana";..;..;..;..
"Plywood";"Monaco";..;..;..;..
"Plywood";"Tonga";..;..;..;..
"Plywood";"Guinea";..;..;..;..
"Plywood";"British Indian Ocean Territory";..;..;..;..
"Plywood";"Mauritania";..;..;..;..
"Plywood";"Eritrea";..;..;..;..
"Plywood";"Gambia";..;..;..;..
"Plywood";"U.S. Oceania, N.E.S.";..;..;..;..
"Plywood";"U.S. Minor Outlying Islands";..;..;..;..
"Plywood";"Yemen Arab Republic";..;..;..;..
"Plywood";"Azores";..;..;..;..
"Plywood";"Albania";..;..;..;..
"Plywood";"Antartica";..;..;..;..
"Plywood";"Madeira Islands";..;..;..;..
"Plywood";"Dominica";..;..;..;..
"Plywood";"Northern Mariana Islands";..;..;..;..
"Plywood";"Sao Tome And Principe, Dem. Rep. Of";..;..;..;..
"Plywood";"Tajikistan";..;..;..;..
"Plywood";"Armenia";..;..;..;..
"Plywood";"Midway Islands";..;..;..;..
"Plywood";"Moldova, Republic Of";..;..;..;..
"Plywood";"Greenland";..;..;..;..
"Plywood";"Nansei Islands";..;..;..;..
"Plywood";"Democratic People'S Rep. Of Korea";..;..;..;..
"Plywood";"Chinese Taipei";..;..;..;..
"Plywood";"Turkmenistan";..;..;..;..
"Plywood";"Byelorussian Soviet Socialist Rep.";..;..;..;..
"Plywood";"Panama Canal Zone";..;..;..;..
"Plywood";"Gilbert And Ellice Islands";..;..;..;..
"Plywood";"Ceuta And Melilla";..;..;..;..
"Plywood";"Christmas Island";..;..;..;..
"Plywood";"Guinea-Bissau, Rep. Of";..;..;..;..
"Plywood";"Burundi";..;..;..;..
"Plywood";"Cocos Island";..;..;..;..
"Plywood";"French Antilles";..;..;..;..
"Plywood";"Cape Verde";..;..;..;..
"Plywood";"Falkland Islands (Malvinas)";..;..;..;..
"Plywood";"Portuguese Timor And Dependencies";..;..;..;..
"Plywood";"Yemen, People'S Democratic Republic";..;..;..;..
"Plywood";"Central African Republic";..;..;..;..
"Plywood";"Azerbaijan";..;..;..;..
"Plywood";"British Pacific Islands";..;..;..;..
"Plywood";"Equatorial Guinea, Rep. Of";..;..;..;..
"Plywood";"French Southern Territory";..;..;..;..
"Plywood";"Kyrgyzstan";..;..;..;..
"Plywood";"Opt. Ctry.Comb. Netherlands & Germany";..;..;..;..
"Plywood";"Mayotte";..;..;..;..
"Plywood";"Tuvalu";..;..;..;..
"Plywood";"Razerbaijani";..;..;..;..
"Plywood";"Georgia";..;..;..;..
"Plywood";"Montserrat";..;..;..;..
"Plywood";"South And Southeast Asia, N.E.S.";..;..;..;..
"Plywood";"Bouvet Island";..;..;..;..
"Plywood";"Comoros, Rep. Of";..;..;..;..
"Plywood";"St. Pierre And Miguelon";..;..;..;..
"Plywood";"Norfolk Island";..;..;..;..
"Plywood";"Leeward & Windward Is.  5/";..;..;..;..
"Plywood";"St.Kitts & Nevis (St.Christopher & Nevis)";..;..;..;..
"Plywood";"French Indian Ocean Areas";..;..;..;..
"Plywood";"Wake Islands";..;..;..;..
"Plywood";"St. Lucia";..;..;..;..
"Plywood";"Western Portuguese Africa";..;..;..;..
"Plywood";"Wallis And Futuna Islands";..;..;..;..
"Plywood";"Anguilla";..;..;..;..
"Plywood";"Vatican City State";..;..;..;..
"Plywood";"Western Sahara (Spanish Sahara)";..;..;..;..
"Plywood";"Serbia";..;..;..;..
"Plywood";"Faeroe Islands";..;..;..;..
"Plywood";"Heard And Mcdonald Island";..;..;..;..
"Plywood";"Not Specified";..;..;..;..
"Plywood";"Chad";..;..;..;..
"Plywood";"Montenegro";..;..;..;..
"Plywood";"Neutral Zone";..;..;..;..
"Plywood";"Pitcairn Island";..;..;..;..
"Plywood";"Saint Martin";..;..;..;..
"Plywood";"Kosovo";..;..;..;..
"Plywood";"South Georgia And The South Sandwich Islands";..;..;..;..
"Plywood";"Svalbard And Jan Mayen";..;..;..;..
"Plywood";"Channel Islands";..;..;..;..
"Veneer Sheets/Corestocks";"American Samoa";..;..;..;..
"Veneer Sheets/Corestocks";"Argentina";..;..;..;..
"Veneer Sheets/Corestocks";"Australia";..;..;..;..
"Veneer Sheets/Corestocks";"Austria";..;..;..;..
"Veneer Sheets/Corestocks";"Bahamas";..;..;..;..
"Veneer Sheets/Corestocks";"Bahrain";..;..;..;..
"Veneer Sheets/Corestocks";"Barbados";..;..;..;..
