"Commodity";"Country Of Destination";"2024 Quantity";"2024 FOB";"2025 Quantity";"2025 FOB"
"Electronic Products_Office Equipment";"Ghana";..;..;..;..
"Electronic Products_Office Equipment";"Cote D' Ivoire (Ivory Coast)";..;..;..;..
"Electronic Products_Office Equipment";"Senegal";..;..;..;..
"Electronic Products_Office Equipment";"Kiribati";..;..;..;..
"Electronic Products_Office Equipment";"Haiti";..;..;..;..
"Electronic Products_Office Equipment";"Macau";0.10;27.00;0.26;225.00
"Electronic Products_Office Equipment";"Nicaragua";..;..;..;..
"Electronic Products_Office Equipment";"Spanish Africa, N.E.S.";..;..;..;..
"Electronic Products_Office Equipment";"Tanzania, United Rep. Of";..;..;..;..
"Electronic Products_Office Equipment";"Tunisia";..;..;..;..
"Electronic Products_Office Equipment";"Bosnia And Herzegovina";..;..;..;..
"Electronic Products_Office Equipment";"Croatia";..;..;..;..
"Electronic Products_Office Equipment";"Estonia";..;..;..;..
"Electronic Products_Office Equipment";"Iran, Islamic Rep. Of";..;..;..;..
"Electronic Products_Office Equipment";"Lithuania";..;..;..;..
"Electronic Products_Office Equipment";"Mozambique";..;..;..;..
"Electronic Products_Office Equipment";"Namibia";..;..;..;..
"Electronic Products_Office Equipment";"Nauru, Rep. Of";..;..;..;..
"Electronic Products_Office Equipment";"Zimbabwe (Rhodesia)";..;..;..;..
"Electronic Products_Office Equipment";"Samoa (Western Samoa)";..;..;31.00;3390.00
"Electronic Products_Office Equipment";"Benin, People'S Rep. Of (Dahomey)";..;..;..;..
"Electronic Products_Office Equipment";"Congo, Rep. Of";3.00;17223.00;6.00;22090.00
"Electronic Products_Office Equipment";"Cuba";..;..;..;..
"Electronic Products_Office Equipment";"French Guiana";..;..;..;..
"Electronic Products_Office Equipment";"Lesotho";..;..;..;..
"Electronic Products_Office Equipment";"Martinique";..;..;..;..
"Electronic Products_Office Equipment";"St. Helena";..;..;..;..
"Electronic Products_Office Equipment";"Libyan Arab Jamahiriya";..;..;..;..
"Electronic Products_Office Equipment";"Andorra";..;..;0.58;662.00
"Electronic Products_Office Equipment";"Cayman Islands";..;..;..;..
"Electronic Products_Office Equipment";"Liechtenstein";..;..;..;..
"Electronic Products_Office Equipment";"Sarawak (Comprises Malaysia)";..;..;..;..
"Electronic Products_Office Equipment";"Seychelles Republic";..;..;..;..
"Electronic Products_Office Equipment";"Somalia, Democratic Rep. Of";..;..;..;..
"Electronic Products_Office Equipment";"Lao People'S Democratic Republic (Laos)";..;..;..;..
"Electronic Products_Office Equipment";"Mongolia";..;..;..;..
"Electronic Products_Office Equipment";"Belarus (Byelorussian S.S.R.)";..;..;..;..
"Electronic Products_Office Equipment";"British West Africa(Exc. St. Helena)";..;..;..;..
"Electronic Products_Office Equipment";"Other Pacific Islands, N.E.S.   6/";..;..;..;..
"Electronic Products_Office Equipment";"Sierra Leone";..;..;..;..
"Electronic Products_Office Equipment";"Sudan";..;..;..;..
"Electronic Products_Office Equipment";"Uganda";..;..;..;..
"Electronic Products_Office Equipment";"Malawi";..;..;..;..
"Electronic Products_Office Equipment";"Tokelau";..;..;..;..
"Electronic Products_Office Equipment";"Niger";..;..;..;..
"Electronic Products_Office Equipment";"Madagascar, Democratic Rep. Of";..;..;..;..
"Electronic Products_Office Equipment";"Guyana";..;..;..;..
"Electronic Products_Office Equipment";"Cameroon";..;..;..;..
"Electronic Products_Office Equipment";"Curacao";..;..;..;..
"Electronic Products_Office Equipment";"Djibouti (Affars & Issas)";..;..;..;..
"Electronic Products_Office Equipment";"Timor-Leste (East Timor)";..;..;..;..
"Electronic Products_Office Equipment";"Ethiopia";..;..;..;..
"Electronic Products_Office Equipment";"French Oceania";..;..;..;..
"Electronic Products_Office Equipment";"Iraq";..;..;..;..
"Electronic Products_Office Equipment";"Kazakhstan";..;..;1477.00;18304.00
"Electronic Products_Office Equipment";"Liberia";..;..;..;..
"Electronic Products_Office Equipment";"Rwanda";..;..;..;..
"Electronic Products_Office Equipment";"Suriname";..;..;..;..
"Electronic Products_Office Equipment";"Macedonia, The Former Yugoslav Rep. Of";..;..;..;..
"Electronic Products_Office Equipment";"St. Vincent And Grenadines";..;..;..;..
"Electronic Products_Office Equipment";"Botswana";..;..;..;..
"Electronic Products_Office Equipment";"Monaco";..;..;..;..
"Electronic Products_Office Equipment";"Tonga";..;..;..;..
"Electronic Products_Office Equipment";"Guinea";..;..;..;..
"Electronic Products_Office Equipment";"British Indian Ocean Territory";..;..;..;..
"Electronic Products_Office Equipment";"Mauritania";..;..;..;..
"Electronic Products_Office Equipment";"Eritrea";..;..;..;..
"Electronic Products_Office Equipment";"Gambia";..;..;..;..
"Electronic Products_Office Equipment";"U.S. Oceania, N.E.S.";..;..;..;..
"Electronic Products_Office Equipment";"U.S. Minor Outlying Islands";..;..;..;..
"Electronic Products_Office Equipment";"Yemen Arab Republic";..;..;..;..
"Electronic Products_Office Equipment";"Azores";..;..;..;..
"Electronic Products_Office Equipment";"Albania";..;..;0.12;1403.00
"Electronic Products_Office Equipment";"Antartica";..;..;..;..
"Electronic Products_Office Equipment";"Madeira Islands";..;..;..;..
"Electronic Products_Office Equipment";"Dominica";..;..;..;..
"Electronic Products_Office Equipment";"Northern Mariana Islands";..;..;..;..
"Electronic Products_Office Equipment";"Sao Tome And Principe, Dem. Rep. Of";..;..;..;..
"Electronic Products_Office Equipment";"Tajikistan";..;..;..;..
"Electronic Products_Office Equipment";"Armenia";..;..;..;..
"Electronic Products_Office Equipment";"Midway Islands";..;..;..;..
"Electronic Products_Office Equipment";"Moldova, Republic Of";..;..;..;..
"Electronic Products_Office Equipment";"Greenland";..;..;0.17;235.00
"Electronic Products_Office Equipment";"Nansei Islands";..;..;..;..
"Electronic Products_Office Equipment";"Democratic People'S Rep. Of Korea";..;..;..;..
"Electronic Products_Office Equipment";"Chinese Taipei";..;..;..;..
"Electronic Products_Office Equipment";"Turkmenistan";..;..;..;..
"Electronic Products_Office Equipment";"Byelorussian Soviet Socialist Rep.";..;..;..;..
"Electronic Products_Office Equipment";"Panama Canal Zone";..;..;..;..
"Electronic Products_Office Equipment";"Gilbert And Ellice Islands";..;..;..;..
"Electronic Products_Office Equipment";"Ceuta And Melilla";..;..;..;..
"Electronic Products_Office Equipment";"Christmas Island";..;..;..;..
"Electronic Products_Office Equipment";"Guinea-Bissau, Rep. Of";..;..;..;..
"Electronic Products_Office Equipment";"Burundi";..;..;..;..
"Electronic Products_Office Equipment";"Cocos Island";..;..;..;..
"Electronic Products_Office Equipment";"French Antilles";..;..;..;..
"Electronic Products_Office Equipment";"Cape Verde";..;..;..;..
"Electronic Products_Office Equipment";"Falkland Islands (Malvinas)";..;..;..;..
"Electronic Products_Office Equipment";"Portuguese Timor And Dependencies";..;..;..;..
"Electronic Products_Office Equipment";"Yemen, People'S Democratic Republic";..;..;..;..
"Electronic Products_Office Equipment";"Central African Republic";..;..;..;..
"Electronic Products_Office Equipment";"Azerbaijan";..;..;..;..
"Electronic Products_Office Equipment";"British Pacific Islands";..;..;..;..
"Electronic Products_Office Equipment";"Equatorial Guinea, Rep. Of";..;..;..;..
"Electronic Products_Office Equipment";"French Southern Territory";..;..;..;..
"Electronic Products_Office Equipment";"Kyrgyzstan";..;..;..;..
"Electronic Products_Office Equipment";"Opt. Ctry.Comb. Netherlands & Germany";..;..;..;..
"Electronic Products_Office Equipment";"Mayotte";..;..;..;..
"Electronic Products_Office Equipment";"Tuvalu";..;..;..;..
"Electronic Products_Office Equipment";"Razerbaijani";..;..;..;..
"Electronic Products_Office Equipment";"Georgia";..;..;..;..
"Electronic Products_Office Equipment";"Montserrat";..;..;..;..
"Electronic Products_Office Equipment";"South And Southeast Asia, N.E.S.";..;..;..;..
"Electronic Products_Office Equipment";"Bouvet Island";..;..;..;..
"Electronic Products_Office Equipment";"Comoros, Rep. Of";..;..;..;..
"Electronic Products_Office Equipment";"St. Pierre And Miguelon";..;..;..;..
"Electronic Products_Office Equipment";"Norfolk Island";..;..;..;..
"Electronic Products_Office Equipment";"Leeward & Windward Is.  5/";..;..;..;..
"Electronic Products_Office Equipment";"St.Kitts & Nevis (St.Christopher & Nevis)";316.00;45270.00;104.00;17460.00
"Electronic Products_Office Equipment";"French Indian Ocean Areas";..;..;..;..
"Electronic Products_Office Equipment";"Wake Islands";..;..;..;..
"Electronic Products_Office Equipment";"St. Lucia";..;..;..;..
"Electronic Products_Office Equipment";"Western Portuguese Africa";..;..;..;..
"Electronic Products_Office Equipment";"Wallis And Futuna Islands";..;..;..;..
"Electronic Products_Office Equipment";"Anguilla";..;..;..;..
"Electronic Products_Office Equipment";"Vatican City State";..;..;..;..
"Electronic Products_Office Equipment";"Western Sahara (Spanish Sahara)";..;..;..;..
"Electronic Products_Office Equipment";"Serbia";..;..;..;..
"Electronic Products_Office Equipment";"Faeroe Islands";..;..;0.39;541.00
"Electronic Products_Office Equipment";"Heard And Mcdonald Island";..;..;..;..
"Electronic Products_Office Equipment";"Not Specified";..;..;..;..
"Electronic Products_Office Equipment";"Chad";..;..;..;..
"Electronic Products_Office Equipment";"Montenegro";..;..;..;..
"Electronic Products_Office Equipment";"Neutral Zone";..;..;..;..
"Electronic Products_Office Equipment";"Pitcairn Island";..;..;6.00;102.00
"Electronic Products_Office Equipment";"Saint Martin";..;..;..;..
"Electronic Products_Office Equipment";"Kosovo";..;..;..;..
"Electronic Products_Office Equipment";"South Georgia And The South Sandwich Islands";..;..;..;..
"Electronic Products_Office Equipment";"Svalbard And Jan Mayen";..;..;..;..
"Electronic Products_Office Equipment";"Channel Islands";..;..;0.33;109.00
"Electronic Products_Consumer Electronics";"American Samoa";170.00;6294.00;..;..
"Electronic Products_Consumer Electronics";"Argentina";11809.00;1104248.00;4655.00;306699.00
"Electronic Products_Consumer Electronics";"Australia";258146.22;9442919.00;180205.83;11352647.00
"Electronic Products_Consumer Electronics";"Austria";11894.50;1231776.00;52939.40;1314616.00
"Electronic Products_Consumer Electronics";"Bahamas";..;..;..;..
"Electronic Products_Consumer Electronics";"Bahrain";..;..;2580.00;141258.00
"Electronic Products_Consumer Electronics";"Barbados";..;..;..;..
"Electronic Products_Consumer Electronics";"Belgium";445331.00;2394753.00;56821.79;1467257.00
"Electronic Products_Consumer Electronics";"Belize (British Honduras)";..;..;..;..
"Electronic Products_Consumer Electronics";"Bhutan";..;..;..;..
"Electronic Products_Consumer Electronics";"Bolivia";5235.00;52809.00;1005.00;37103.00
"Electronic Products_Consumer Electronics";"Brazil";70036.00;8804886.00;18340.40;3353408.00
"Electronic Products_Consumer Electronics";"Brunei Darussalam";1.00;4326.00;..;..
"Electronic Products_Consumer Electronics";"Canada";715738.19;12102580.00;494376.30;16729563.00
"Electronic Products_Consumer Electronics";"Canary Islands";..;..;..;..
"Electronic Products_Consumer Electronics";"Chile";20342.00;3414175.00;14300.00;2803093.00
"Electronic Products_Consumer Electronics";"People'S Republic Of China";295271.16;34306508.00;313918.11;132462449.00
"Electronic Products_Consumer Electronics";"Taiwan (Rep. Of China)";23947.90;11191363.00;38980.85;25815752.00
"Electronic Products_Consumer Electronics";"Colombia";125500.00;3683906.00;63160.00;1855150.00
"Electronic Products_Consumer Electronics";"Costa Rica";17290.00;2562238.00;525.00;20059.00
"Electronic Products_Consumer Electronics";"Cyprus";..;..;..;..
"Electronic Products_Consumer Electronics";"Czech Republic (Czechoslovakia)";93228.70;204471572.00;123989.00;113586215.00
"Electronic Products_Consumer Electronics";"Denmark";9970.30;945660.00;5488.80;987503.00
"Electronic Products_Consumer Electronics";"Dominican Republic";..;..;..;..
"Electronic Products_Consumer Electronics";"Ecuador";14044.00;286773.00;4152.00;156223.00
"Electronic Products_Consumer Electronics";"Egypt Arab Republic";3865.00;218440.00;17391.00;89495.00
"Electronic Products_Consumer Electronics";"Fiji";..;..;..;..
"Electronic Products_Consumer Electronics";"Finland";3495.00;11781.00;184.00;10435.00
"Electronic Products_Consumer Electronics";"France";117624.07;1383807.00;59994.25;1816856.00
"Electronic Products_Consumer Electronics";"French Polynesia";..;..;..;..
"Electronic Products_Consumer Electronics";"French West Indies";..;..;..;..
"Electronic Products_Consumer Electronics";"Gabon";1.00;320.00;..;..
"Electronic Products_Consumer Electronics";"Germany";346775.21;46691996.00;212964.20;55652009.00
"Electronic Products_Consumer Electronics";"Greece";21488.00;881495.00;10928.00;527896.00
"Electronic Products_Consumer Electronics";"Guadeloupe";..;..;..;..
"Electronic Products_Consumer Electronics";"Honduras, Republic Of";..;..;..;..
"Electronic Products_Consumer Electronics";"Hong Kong, China";272837.56;128944357.00;930801.05;15230718.00
"Electronic Products_Consumer Electronics";"Hungary";10107.00;3003809.00;8875.80;8072241.00
"Electronic Products_Consumer Electronics";"Iceland";..;..;..;..
"Electronic Products_Consumer Electronics";"India";860398.13;11636316.00;470644.31;14761834.00
"Electronic Products_Consumer Electronics";"Indonesia";252253.25;3918501.00;436270.95;5955663.00
"Electronic Products_Consumer Electronics";"Ireland";8679.00;17619463.00;12580.00;21459928.00
"Electronic Products_Consumer Electronics";"Israel";9432.00;223293.00;2952.20;104036.00
"Electronic Products_Consumer Electronics";"Italy";175737.51;4669547.00;72375.00;2969796.00
"Electronic Products_Consumer Electronics";"Jamaica (Excludes Cayman Is.,Turks,Caicos)";..;..;..;..
"Electronic Products_Consumer Electronics";"Japan";2123528.71;158666981.00;1303845.61;113339057.00
"Electronic Products_Consumer Electronics";"Okinawa";..;..;..;..
"Electronic Products_Consumer Electronics";"Cambodia (Democratic Kampuchea)";4947.00;1963.00;4744.93;1604.00
"Electronic Products_Consumer Electronics";"Kenya";..;..;43.00;6209.00
"Electronic Products_Consumer Electronics";"Republic Of Korea";89633.82;13285633.00;73087.59;6890383.00
"Electronic Products_Consumer Electronics";"Kuwait";7651.00;382597.00;4045.00;207727.00
"Electronic Products_Consumer Electronics";"Lebanon";689.00;26137.00;751.00;25897.00
"Electronic Products_Consumer Electronics";"Malaysia";80649.12;19158157.00;71384.31;27394910.00
"Electronic Products_Consumer Electronics";"Sabah (Comprises Malaysia)";..;..;..;..
"Electronic Products_Consumer Electronics";"Malta";..;..;..;..
"Electronic Products_Consumer Electronics";"Mauritius";1120.00;55321.00;753.00;40679.00
"Electronic Products_Consumer Electronics";"Mexico";237022.31;25102254.00;181777.00;10329621.00
"Electronic Products_Consumer Electronics";"Netherlands";1016850.30;18936068.00;436674.30;15075935.00
"Electronic Products_Consumer Electronics";"New Caledonia";..;..;..;..
"Electronic Products_Consumer Electronics";"Vanuatu (New Hebrides)";..;..;..;..
"Electronic Products_Consumer Electronics";"New Zealand";111.00;10944.00;1515.09;32733.00
"Electronic Products_Consumer Electronics";"Nigeria";3453.00;113965.00;912.00;50707.00
"Electronic Products_Consumer Electronics";"Norway";13087.00;201854.00;3154.00;71500.00
"Electronic Products_Consumer Electronics";"Pakistan, Islamic Rep. Of";18203.00;294702.00;23373.00;159654.00
"Electronic Products_Consumer Electronics";"Palau, Rep. Of";..;..;4.00;1000.00
"Electronic Products_Consumer Electronics";"Papua New Guinea";48.00;6975.00;30.00;2610.00
"Electronic Products_Consumer Electronics";"Peru";52422.40;5160218.00;26651.00;3091217.00
"Electronic Products_Consumer Electronics";"Poland";654965.70;38029486.00;291731.95;63129746.00
"Electronic Products_Consumer Electronics";"Portugal";2.00;130.00;..;..
"Electronic Products_Consumer Electronics";"Puerto Rico";7.00;450.00;..;..
"Electronic Products_Consumer Electronics";"Reunion";1.00;235.00;..;..
"Electronic Products_Consumer Electronics";"San Marino";..;..;..;..
"Electronic Products_Consumer Electronics";"Saudi Arabia";35530.00;1642749.00;19911.00;921676.00
"Electronic Products_Consumer Electronics";"Singapore";134290.07;68756218.00;145338.04;118044161.00
"Electronic Products_Consumer Electronics";"Slovak Republic (Slovakia)";452.20;76052.00;111.70;20260.00
"Electronic Products_Consumer Electronics";"South Africa, Rep. Of";8810.00;590471.00;7274.00;952115.00
"Electronic Products_Consumer Electronics";"Spain";505342.00;5158426.00;305266.77;3588214.00
"Electronic Products_Consumer Electronics";"Sri Lanka  (Ceylon)";55.00;2640.00;3.00;136.00
"Electronic Products_Consumer Electronics";"Sweden";1980.60;471803.00;7917.80;724616.00
"Electronic Products_Consumer Electronics";"Switzerland";35038.40;1630476.00;33523.90;493577.00
"Electronic Products_Consumer Electronics";"Thailand";597012.80;8248875.00;263501.32;6838630.00
"Electronic Products_Consumer Electronics";"Trinidad And Tobago";..;..;..;..
"Electronic Products_Consumer Electronics";"Pacific Trust Territory";..;..;..;..
"Electronic Products_Consumer Electronics";"Turkey";270865.00;11450448.00;244563.29;9894161.00
"Electronic Products_Consumer Electronics";"Turks And Caicos Islands";..;..;..;..
"Electronic Products_Consumer Electronics";"Ukraine (Ukrainian S.S.R.)";2025.00;78989.00;722.00;24283.00
"Electronic Products_Consumer Electronics";"United Arab Emirates, N.E.S.";66085.93;7728469.00;42322.75;4474440.00
"Electronic Products_Consumer Electronics";"Oman";126.00;7585.00;14.00;500.00
"Electronic Products_Consumer Electronics";"Qatar";2855.00;125772.00;21778.00;123890.00
"Electronic Products_Consumer Electronics";"Uk Of Great Britain And N. Ireland";891533.78;10835554.00;333016.40;10286916.00
"Electronic Products_Consumer Electronics";"United States Of America";9703854.02;453110322.00;7242387.93;656132263.00
"Electronic Products_Consumer Electronics";"Guam";6.00;6348.00;263.00;97469.00
"Electronic Products_Consumer Electronics";"Hawaii";..;..;..;..
"Electronic Products_Consumer Electronics";"Virgin Islands (U.S.)";..;..;..;..
"Electronic Products_Consumer Electronics";"Uruguay";10363.00;99073.00;3053.00;232632.00
"Electronic Products_Consumer Electronics";"Venezuela";..;..;..;..
"Electronic Products_Consumer Electronics";"Vietnam";30328.34;9458436.00;13547.39;9274071.00
"Electronic Products_Consumer Electronics";"Virgin Islands (British)";..;..;..;..
"Electronic Products_Consumer Electronics";"Jordan";1044.00;47362.00;1817.00;118820.00
"Electronic Products_Consumer Electronics";"Micronesia, Federated States Of";4.00;80.00;..;..
"Electronic Products_Consumer Electronics";"Morocco";4061.00;201466.00;4200.00;250226.00
"Electronic Products_Consumer Electronics";"Panama";67059.00;5788814.00;27137.00;5265744.00
"Electronic Products_Consumer Electronics";"Antigua And Barbuda";..;..;..;..
"Electronic Products_Consumer Electronics";"Aruba";..;..;..;..
"Electronic Products_Consumer Electronics";"Cook Islands";..;..;..;..
"Electronic Products_Consumer Electronics";"Maldives, Rep. Of";..;..;..;..
"Electronic Products_Consumer Electronics";"Syrian Arab Republic";..;..;..;..
"Electronic Products_Consumer Electronics";"Russian Federation";64544.00;2351967.00;21897.00;772260.00
"Electronic Products_Consumer Electronics";"Uzbekistan";..;..;..;..
"Electronic Products_Consumer Electronics";"Swaziland (Eswatini)";..;..;..;..
"Electronic Products_Consumer Electronics";"Bangladesh";5829.00;1473687.00;10.00;2243.00
"Electronic Products_Consumer Electronics";"Bermuda";..;..;..;..
"Electronic Products_Consumer Electronics";"Gibraltar";..;..;..;..
"Electronic Products_Consumer Electronics";"Marshall Islands, Rep. Of";..;..;..;..
"Electronic Products_Consumer Electronics";"Romania";15602.00;161429.00;10941.00;289024.00
"Electronic Products_Consumer Electronics";"Latvia (Latvian Soviet Socialist Rep.)";..;..;..;..
"Electronic Products_Consumer Electronics";"Yemen, Republic Of";..;..;..;..
"Electronic Products_Consumer Electronics";"Alaska";..;..;..;..
"Electronic Products_Consumer Electronics";"Myanmar, Union Of (Burma)";49.00;2124.00;19.00;6656.00
"Electronic Products_Consumer Electronics";"Grenada";..;..;..;..
"Electronic Products_Consumer Electronics";"Solomon Islands (British)";..;..;..;..
"Electronic Products_Consumer Electronics";"Togo";..;..;..;..
"Electronic Products_Consumer Electronics";"Burkina Faso (Upper Volta)";..;..;..;..
"Electronic Products_Consumer Electronics";"Zaire (Democratic Republic Of Congo)";..;..;..;..
"Electronic Products_Consumer Electronics";"Zambia";..;..;..;..
"Electronic Products_Consumer Electronics";"Algeria";..;..;..;..
"Electronic Products_Consumer Electronics";"El Salvador";..;..;..;..
"Electronic Products_Consumer Electronics";"Guatemala";2577.00;64726.00;655.00;30093.00
"Electronic Products_Consumer Electronics";"Angola";1.00;89.00;..;..
"Electronic Products_Consumer Electronics";"French Pacific Islands";..;..;..;..
"Electronic Products_Consumer Electronics";"Slovenia";23543.00;571893.00;10207.00;475958.00
"Electronic Products_Consumer Electronics";"Luxembourg";692.00;3840.00;..;..
"Electronic Products_Consumer Electronics";"Afghanistan";1.00;1000.00;..;..
"Electronic Products_Consumer Electronics";"Paraguay";10924.00;396683.00;839.00;31309.00
"Electronic Products_Consumer Electronics";"Bulgaria";4085.00;86009.00;700.00;36847.00
"Electronic Products_Consumer Electronics";"Mali (West Africa)";..;..;..;..
"Electronic Products_Consumer Electronics";"Nepal";..;..;5.00;932.00
"Electronic Products_Consumer Electronics";"Netherlands Antilles";..;..;..;..
"Electronic Products_Consumer Electronics";"Ghana";..;..;..;..
"Electronic Products_Consumer Electronics";"Cote D' Ivoire (Ivory Coast)";..;..;..;..
"Electronic Products_Consumer Electronics";"Senegal";..;..;..;..
"Electronic Products_Consumer Electronics";"Kiribati";..;..;..;..
"Electronic Products_Consumer Electronics";"Haiti";..;..;..;..
"Electronic Products_Consumer Electronics";"Macau";225.00;17227.00;3.00;1748.00
"Electronic Products_Consumer Electronics";"Nicaragua";..;..;..;..
"Electronic Products_Consumer Electronics";"Spanish Africa, N.E.S.";..;..;..;..
"Electronic Products_Consumer Electronics";"Tanzania, United Rep. Of";1.00;1791.00;3.00;321.00
"Electronic Products_Consumer Electronics";"Tunisia";9428.00;479411.00;3159.00;159230.00
"Electronic Products_Consumer Electronics";"Bosnia And Herzegovina";2656.00;150171.00;1418.00;89731.00
"Electronic Products_Consumer Electronics";"Croatia";7673.00;466452.00;5163.00;329765.00
"Electronic Products_Consumer Electronics";"Estonia";..;..;..;..
"Electronic Products_Consumer Electronics";"Iran, Islamic Rep. Of";564.00;15436.00;..;..
"Electronic Products_Consumer Electronics";"Lithuania";20311.00;594123.00;2242.00;80265.00
"Electronic Products_Consumer Electronics";"Mozambique";..;..;..;..
"Electronic Products_Consumer Electronics";"Namibia";..;..;..;..
"Electronic Products_Consumer Electronics";"Nauru, Rep. Of";..;..;..;..
"Electronic Products_Consumer Electronics";"Zimbabwe (Rhodesia)";..;..;..;..
"Electronic Products_Consumer Electronics";"Samoa (Western Samoa)";..;..;..;..
"Electronic Products_Consumer Electronics";"Benin, People'S Rep. Of (Dahomey)";..;..;..;..
"Electronic Products_Consumer Electronics";"Congo, Rep. Of";..;..;..;..
"Electronic Products_Consumer Electronics";"Cuba";..;..;..;..
"Electronic Products_Consumer Electronics";"French Guiana";..;..;..;..
"Electronic Products_Consumer Electronics";"Lesotho";..;..;..;..
"Electronic Products_Consumer Electronics";"Martinique";..;..;..;..
"Electronic Products_Consumer Electronics";"St. Helena";..;..;..;..
"Electronic Products_Consumer Electronics";"Libyan Arab Jamahiriya";601.00;35975.00;349.00;17512.00
"Electronic Products_Consumer Electronics";"Andorra";10.00;174.00;..;..
"Electronic Products_Consumer Electronics";"Cayman Islands";..;..;..;..
"Electronic Products_Consumer Electronics";"Liechtenstein";..;..;..;..
"Electronic Products_Consumer Electronics";"Sarawak (Comprises Malaysia)";..;..;..;..
"Electronic Products_Consumer Electronics";"Seychelles Republic";..;..;..;..
"Electronic Products_Consumer Electronics";"Somalia, Democratic Rep. Of";..;..;..;..
"Electronic Products_Consumer Electronics";"Lao People'S Democratic Republic (Laos)";..;..;..;..
"Electronic Products_Consumer Electronics";"Mongolia";83.00;11440.00;..;..
"Electronic Products_Consumer Electronics";"Belarus (Byelorussian S.S.R.)";..;..;..;..
"Electronic Products_Consumer Electronics";"British West Africa(Exc. St. Helena)";..;..;..;..
"Electronic Products_Consumer Electronics";"Other Pacific Islands, N.E.S.   6/";..;..;..;..
"Electronic Products_Consumer Electronics";"Sierra Leone";..;..;..;..
"Electronic Products_Consumer Electronics";"Sudan";..;..;..;..
"Electronic Products_Consumer Electronics";"Uganda";..;..;3.00;405.00
"Electronic Products_Consumer Electronics";"Malawi";..;..;..;..
"Electronic Products_Consumer Electronics";"Tokelau";..;..;..;..
"Electronic Products_Consumer Electronics";"Niger";..;..;..;..
"Electronic Products_Consumer Electronics";"Madagascar, Democratic Rep. Of";..;..;..;..
"Electronic Products_Consumer Electronics";"Guyana";..;..;..;..
"Electronic Products_Consumer Electronics";"Cameroon";..;..;..;..
"Electronic Products_Consumer Electronics";"Curacao";..;..;..;..
"Electronic Products_Consumer Electronics";"Djibouti (Affars & Issas)";..;..;..;..
"Electronic Products_Consumer Electronics";"Timor-Leste (East Timor)";..;..;..;..
"Electronic Products_Consumer Electronics";"Ethiopia";27532.00;226517.00;228.00;3022.00
"Electronic Products_Consumer Electronics";"French Oceania";..;..;..;..
"Electronic Products_Consumer Electronics";"Iraq";3232.00;179254.00;2632.00;142203.00
"Electronic Products_Consumer Electronics";"Kazakhstan";2.00;382.00;..;..
"Electronic Products_Consumer Electronics";"Liberia";..;..;..;..
"Electronic Products_Consumer Electronics";"Rwanda";..;..;..;..
"Electronic Products_Consumer Electronics";"Suriname";..;..;..;..
"Electronic Products_Consumer Electronics";"Macedonia, The Former Yugoslav Rep. Of";..;..;..;..
"Electronic Products_Consumer Electronics";"St. Vincent And Grenadines";..;..;..;..
"Electronic Products_Consumer Electronics";"Botswana";..;..;..;..
"Electronic Products_Consumer Electronics";"Monaco";..;..;..;..
"Electronic Products_Consumer Electronics";"Tonga";..;..;..;..
"Electronic Products_Consumer Electronics";"Guinea";..;..;..;..
"Electronic Products_Consumer Electronics";"British Indian Ocean Territory";..;..;..;..
"Electronic Products_Consumer Electronics";"Mauritania";..;..;..;..
"Electronic Products_Consumer Electronics";"Eritrea";..;..;..;..
"Electronic Products_Consumer Electronics";"Gambia";..;..;..;..
"Electronic Products_Consumer Electronics";"U.S. Oceania, N.E.S.";..;..;..;..
"Electronic Products_Consumer Electronics";"U.S. Minor Outlying Islands";..;..;100.00;40095.00
"Electronic Products_Consumer Electronics";"Yemen Arab Republic";..;..;..;..
"Electronic Products_Consumer Electronics";"Azores";..;..;..;..
"Electronic Products_Consumer Electronics";"Albania";655.00;33145.00;120.00;5706.00
"Electronic Products_Consumer Electronics";"Antartica";..;..;..;..
"Electronic Products_Consumer Electronics";"Madeira Islands";..;..;..;..
"Electronic Products_Consumer Electronics";"Dominica";..;..;..;..
"Electronic Products_Consumer Electronics";"Northern Mariana Islands";..;..;..;..
"Electronic Products_Consumer Electronics";"Sao Tome And Principe, Dem. Rep. Of";..;..;..;..
"Electronic Products_Consumer Electronics";"Tajikistan";..;..;..;..
"Electronic Products_Consumer Electronics";"Armenia";10366.00;63956.00;2709.00;32466.00
"Electronic Products_Consumer Electronics";"Midway Islands";..;..;..;..
"Electronic Products_Consumer Electronics";"Moldova, Republic Of";366.00;19149.00;..;..
"Electronic Products_Consumer Electronics";"Greenland";..;..;..;..
"Electronic Products_Consumer Electronics";"Nansei Islands";..;..;..;..
"Electronic Products_Consumer Electronics";"Democratic People'S Rep. Of Korea";..;..;..;..
"Electronic Products_Consumer Electronics";"Chinese Taipei";..;..;..;..
"Electronic Products_Consumer Electronics";"Turkmenistan";..;..;..;..
"Electronic Products_Consumer Electronics";"Byelorussian Soviet Socialist Rep.";..;..;..;..
"Electronic Products_Consumer Electronics";"Panama Canal Zone";..;..;..;..
"Electronic Products_Consumer Electronics";"Gilbert And Ellice Islands";..;..;..;..
"Electronic Products_Consumer Electronics";"Ceuta And Melilla";..;..;..;..
"Electronic Products_Consumer Electronics";"Christmas Island";..;..;..;..
"Electronic Products_Consumer Electronics";"Guinea-Bissau, Rep. Of";..;..;..;..
"Electronic Products_Consumer Electronics";"Burundi";..;..;..;..
